Project,subject_id,Hemisphere,Intersections White-Pial,Total Triangles White,Total Triangles Pial,File white,File pial
vox2cortex,206222,lh,87,77458,78893,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_206222_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_206222_C_mwrm_lh_pial.stl
vox2cortex,204622,lh,0,77077,78478,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204622_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204622_C_mwrm_lh_pial.stl
vox2cortex,207426,lh,50,77458,79100,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_207426_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_207426_C_mwrm_lh_pial.stl
vox2cortex,208428,lh,7,77107,78800,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208428_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208428_C_mwrm_lh_pial.stl
vox2cortex,209228,lh,141,76979,78490,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209228_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209228_C_mwrm_lh_pial.stl
vox2cortex,209329,lh,94,77216,78624,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209329_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209329_C_mwrm_lh_pial.stl
vox2cortex,203923,lh,118,77592,79012,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_203923_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_203923_C_mwrm_lh_pial.stl
vox2cortex,210011,lh,148,79232,81030,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_210011_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_210011_C_mwrm_lh_pial.stl
vox2cortex,209127,lh,92,76953,78213,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209127_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209127_C_mwrm_lh_pial.stl
vox2cortex,205119,lh,3441,76307,77630,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205119_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205119_C_mwrm_lh_pial.stl
vox2cortex,204016,lh,0,77920,79412,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204016_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204016_C_mwrm_lh_pial.stl
vox2cortex,207123,lh,15,77335,78228,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_207123_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_207123_C_mwrm_lh_pial.stl
vox2cortex,203721,lh,34,77411,78915,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_203721_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_203721_C_mwrm_lh_pial.stl
vox2cortex,204319,lh,64,77448,78856,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204319_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204319_C_mwrm_lh_pial.stl
vox2cortex,205725,lh,0,77281,78605,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205725_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205725_C_mwrm_lh_pial.stl
vox2cortex,205220,lh,0,77019,78695,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205220_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205220_C_mwrm_lh_pial.stl
vox2cortex,201818,lh,110,76817,78584,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201818_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201818_C_mwrm_lh_pial.stl
vox2cortex,208327,lh,0,77984,79371,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208327_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208327_C_mwrm_lh_pial.stl
vox2cortex,202719,lh,0,77470,78661,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_202719_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_202719_C_mwrm_lh_pial.stl
vox2cortex,202113,lh,46,77584,78824,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_202113_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_202113_C_mwrm_lh_pial.stl
vox2cortex,209834,rh,0,76997,78283,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209834_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209834_C_mwrm_rh_pial.stl
vox2cortex,203418,rh,21,77327,78922,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_203418_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_203418_C_mwrm_rh_pial.stl
vox2cortex,204420,rh,50,76640,78116,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204420_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204420_C_mwrm_rh_pial.stl
vox2cortex,205826,rh,0,76824,78359,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205826_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205826_C_mwrm_rh_pial.stl
vox2cortex,209935,rh,0,77624,78811,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209935_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209935_C_mwrm_rh_pial.stl
vox2cortex,208125,rh,19,77035,78776,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208125_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208125_C_mwrm_rh_pial.stl
vox2cortex,208024,rh,24,77625,78583,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208024_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208024_C_mwrm_rh_pial.stl
vox2cortex,207628,rh,0,77399,78593,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_207628_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_207628_C_mwrm_rh_pial.stl
vox2cortex,204521,rh,37,76801,78351,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204521_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204521_C_mwrm_rh_pial.stl
vox2cortex,208226,rh,35,76917,78491,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208226_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208226_C_mwrm_rh_pial.stl
vox2cortex,206222,rh,27,77780,79010,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_206222_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_206222_C_mwrm_rh_pial.stl
vox2cortex,204622,rh,36,77231,78608,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204622_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204622_C_mwrm_rh_pial.stl
vox2cortex,209228,rh,47,76763,78633,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209228_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209228_C_mwrm_rh_pial.stl
vox2cortex,207426,rh,0,77813,79141,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_207426_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_207426_C_mwrm_rh_pial.stl
vox2cortex,209329,rh,67,77169,79005,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209329_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209329_C_mwrm_rh_pial.stl
vox2cortex,210011,rh,0,77683,78894,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_210011_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_210011_C_mwrm_rh_pial.stl
vox2cortex,208428,rh,0,77155,78939,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208428_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208428_C_mwrm_rh_pial.stl
vox2cortex,203923,rh,10,77514,78937,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_203923_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_203923_C_mwrm_rh_pial.stl
vox2cortex,209127,rh,20,77188,78447,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209127_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_209127_C_mwrm_rh_pial.stl
vox2cortex,205119,rh,1956,75465,75976,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205119_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205119_C_mwrm_rh_pial.stl
vox2cortex,204016,rh,0,77791,79368,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204016_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204016_C_mwrm_rh_pial.stl
vox2cortex,207123,rh,8,77373,77804,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_207123_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_207123_C_mwrm_rh_pial.stl
vox2cortex,203721,rh,26,77554,78916,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_203721_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_203721_C_mwrm_rh_pial.stl
vox2cortex,204319,rh,33,77769,79241,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204319_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_204319_C_mwrm_rh_pial.stl
vox2cortex,205725,rh,0,77225,78962,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205725_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205725_C_mwrm_rh_pial.stl
vox2cortex,205220,rh,0,76979,78671,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205220_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_205220_C_mwrm_rh_pial.stl
vox2cortex,201818,rh,44,77206,78882,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201818_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201818_C_mwrm_rh_pial.stl
vox2cortex,208327,rh,195,80146,81262,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208327_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_208327_C_mwrm_rh_pial.stl
vox2cortex,202719,rh,0,77649,78775,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_202719_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_202719_C_mwrm_rh_pial.stl
vox2cortex,202113,rh,0,77279,78768,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_202113_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_202113_C_mwrm_rh_pial.stl
vox2cortex,201717,lh,9,77365,78991,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201717_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201717_C_mwrm_lh_pial.stl
vox2cortex,200210,lh,0,77429,78870,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200210_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200210_C_mwrm_lh_pial.stl
vox2cortex,200311,lh,37,77080,78616,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200311_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200311_C_mwrm_lh_pial.stl
vox2cortex,200614,lh,65,77223,78577,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200614_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200614_C_mwrm_lh_pial.stl
vox2cortex,201414,lh,0,77026,78320,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201414_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201414_C_mwrm_lh_pial.stl
vox2cortex,200917,lh,52,77046,77983,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200917_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200917_C_mwrm_lh_pial.stl
vox2cortex,201515,lh,285,79092,80660,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201515_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201515_C_mwrm_lh_pial.stl
vox2cortex,201111,lh,0,76962,78109,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201111_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201111_C_mwrm_lh_pial.stl
vox2cortex,200008,lh,65,77336,78633,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200008_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200008_C_mwrm_lh_pial.stl
vox2cortex,201717,rh,8,77847,79259,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201717_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201717_C_mwrm_rh_pial.stl
vox2cortex,200210,rh,0,77757,79020,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200210_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200210_C_mwrm_rh_pial.stl
vox2cortex,200109,lh,153,77238,78752,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200109_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200109_C_mwrm_lh_pial.stl
vox2cortex,200311,rh,0,77396,78499,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200311_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200311_C_mwrm_rh_pial.stl
vox2cortex,200614,rh,69,77443,78602,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200614_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200614_C_mwrm_rh_pial.stl
vox2cortex,201414,rh,0,77093,78422,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201414_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201414_C_mwrm_rh_pial.stl
vox2cortex,200917,rh,0,76750,78251,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200917_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200917_C_mwrm_rh_pial.stl
vox2cortex,201515,rh,25,77380,78764,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201515_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201515_C_mwrm_rh_pial.stl
vox2cortex,201111,rh,0,76981,78442,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201111_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_201111_C_mwrm_rh_pial.stl
vox2cortex,200008,rh,94,77196,78588,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200008_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200008_C_mwrm_rh_pial.stl
vox2cortex,210617,lh,65,76574,78017,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_210617_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_210617_C_mwrm_lh_pial.stl
vox2cortex,200109,rh,55,77441,79052,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200109_C_mwrm_rh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_200109_C_mwrm_rh_pial.stl
vox2cortex,210415,lh,7,77286,78657,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_210415_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_210415_C_mwrm_lh_pial.stl
vox2cortex,227432,lh,0,76611,78365,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_227432_C_mwrm_lh_white.stl,/data/users2/washbee/speedrun/mwexperiments/BrainPlots/scripts/medialwallv2/vox2cortex/vox2cortex_227432_C_mwrm_lh_pial.stl
